t,x(t),z(t),v_x(t),v_z(t),a_x(t),a_z(t) (added)
831.1685,7.855911,-3.139954,-0.004095372,-0.002999483,-0.005787428,-0.004915688
831.1885,7.855827,-3.140016,-0.004176875,-0.003070196,-0.005537089,-0.004731152
831.2086,7.855742,-3.140078,-0.004254779,-0.003135555,-0.005282459,-0.00454304
831.2286,7.855656,-3.140142,-0.004329024,-0.003200231,-0.005022106,-0.004351352
831.2486,7.855567,-3.140208,-0.004399529,-0.003262153,-0.004757462,-0.004155372
831.2686,7.855478,-3.140274,-0.004464881,-0.003319232,-0.004489957,-0.003956531
831.2886,7.855388,-3.140341,-0.004529094,-0.003376153,-0.00421816,-0.003754114
831.3087,7.855296,-3.14041,-0.00458806,-0.003428144,-0.003943502,-0.003548121
831.3287,7.855203,-3.140479,-0.004644434,-0.003477174,-0.003664552,-0.003339981
831.3487,7.855109,-3.14055,-0.004694109,-0.003525243,-0.003382741,-0.003128265
831.3687,7.855014,-3.140621,-0.004739738,-0.003568251,-0.00309807,-0.002914404
831.3887,7.854918,-3.140693,-0.004783989,-0.003608864,-0.002810537,-0.002697682
831.4088,7.854822,-3.140766,-0.004822775,-0.003646371,-0.002521574,-0.002478814
831.4288,7.854725,-3.14084,-0.00485742,-0.003680741,-0.00222975,-0.0022578
831.4488,7.854627,-3.140914,-0.004887885,-0.003711267,-0.001936495,-0.002035355
831.4688,7.854529,-3.140989,-0.004914153,-0.003739957,-0.00164181,-0.001810765
831.4888,7.85443,-3.141064,-0.004936203,-0.003764758,-0.001345694,-0.001584744
831.5089,7.854331,-3.14114,-0.004954018,-0.003786321,-0.001048148,-0.001357293
831.5289,7.854232,-3.141216,-0.004967577,-0.00380463,-0.0007506013,-0.001129127
831.5489,7.854132,-3.141293,-0.004976881,-0.003819673,-0.0004516244,-0.0009002447
831.5689,7.854033,-3.141369,-0.004981912,-0.003831442,-0.0001526475,-0.0006706476
831.5889,7.853933,-3.141446,-0.00498267,-0.003840604,0.0001463294,-0.0004403353
831.6089,7.853833,-3.141523,-0.004979156,-0.003845124,0.0004453063,-0.0002093077
831.629,7.853734,-3.1416,-0.004970021,-0.003846338,0.0007428526,2.100469E-05
831.649,7.853635,-3.141677,-0.00496069,-0.003846289,0.001040399,0.0002520323
831.669,7.853536,-3.141753,-0.004943064,-0.003840917,0.001336515,0.0004823447
831.689,7.853438,-3.14183,-0.004922558,-0.003832928,0.0016312,0.0007126569
831.709,7.85334,-3.141907,-0.004899201,-0.003821652,0.001925885,0.0009422541
831.7291,7.853242,-3.141983,-0.00486759,-0.003806424,0.00221771,0.001170421
831.7491,7.853146,-3.142059,-0.004835864,-0.00378929,0.002508104,0.001397872
831.7691,7.85305,-3.142134,-0.004798655,-0.003768239,0.002795636,0.001623893
831.7891,7.852954,-3.142209,-0.004757347,-0.003743963,0.003081738,0.001848483
831.8091,7.85286,-3.142283,-0.004711963,-0.003717163,0.00336498,0.002071643
831.8292,7.852767,-3.142357,-0.004662546,-0.003685156,0.00364536,0.002292657
831.8492,7.852674,-3.14243,-0.004607786,-0.003652023,0.003921448,0.002511525
831.8692,7.852583,-3.142502,-0.004551797,-0.003615777,0.004194675,0.002728963
831.8892,7.852494,-3.142574,-0.004490575,-0.003574408,0.004463611,0.002943539
831.9092,7.852405,-3.142644,-0.004426877,-0.003532009,0.004729686,0.003155255
831.9293,7.852318,-3.142714,-0.004356698,-0.003485925,0.004991469,0.003364109
831.9493,7.852232,-3.142783,-0.004282793,-0.003437546,0.005247531,0.003570818
831.9693,7.852148,-3.142851,-0.004209303,-0.003384201,0.005500731,0.003773951
831.9893,7.852066,-3.142917,-0.004128173,-0.003329993,0.005748209,0.003973507
832.0093,7.851985,-3.142982,-0.004044873,-0.003272277,0.005991396,0.004169486
832.0294,7.851905,-3.143047,-0.003956774,-0.003212453,0.00622886,0.004362606
832.0494,7.851828,-3.14311,-0.003868008,-0.003148537,0.006460602,0.004551433
832.0694,7.851752,-3.143172,-0.003775961,-0.003082615,0.006688053,0.004736684
832.0894,7.851679,-3.143232,-0.003676639,-0.003014066,0.006908352,0.004917643
832.1094,7.851607,-3.143291,-0.003578243,-0.002942277,0.007122927,0.005094311
832.1295,7.851538,-3.143348,-0.003475466,-0.002869333,0.007331781,0.005266687
832.1495,7.85147,-3.143404,-0.003369732,-0.002793275,0.007533483,0.005434057
832.1695,7.851405,-3.143458,-0.003261147,-0.002714846,0.007729462,0.005597135
832.1895,7.851342,-3.143511,-0.003149794,-0.00263411,0.007918289,0.005755207
832.2095,7.851282,-3.143562,-0.003035774,-0.002551139,0.008099963,0.005908271
832.2296,7.851223,-3.143611,-0.002920543,-0.002466004,0.008275915,0.006056329
832.2496,7.851167,-3.143659,-0.002798781,-0.00237878,0.008443285,0.006199379
832.2696,7.851113,-3.143705,-0.00268006,-0.002288861,0.008604932,0.006336709
832.2896,7.851062,-3.143749,-0.002553668,-0.002198355,0.008757995,0.006468315
832.3096,7.851014,-3.143791,-0.002429169,-0.002105998,0.008903908,0.006594915
832.3297,7.850967,-3.143831,-0.002301278,-0.002010508,0.009042667,0.006715792
832.3497,7.850924,-3.143869,-0.002171438,-0.001913316,0.009172843,0.006830233
832.3697,7.850883,-3.143906,-0.002039776,-0.001816543,0.009295866,0.006939667
832.3897,7.850845,-3.14394,-0.001906394,-0.001715536,0.009410306,0.007042664
832.4097,7.85081,-3.143972,-0.001771416,-0.001615108,0.009516163,0.007139223
832.4297,7.850777,-3.144003,-0.001634964,-0.001513334,0.009614868,0.00723006
832.4498,7.850747,-3.144031,-0.00149714,-0.00140894,0.00970499,0.00731446
832.4698,7.850719,-3.144057,-0.001356718,-0.001304043,0.009786529,0.007392423
832.4898,7.850695,-3.144081,-0.001217869,-0.001198064,0.009859485,0.007463948
832.5098,7.850674,-3.144103,-0.001076673,-0.001091769,0.009923857,0.007529751
832.5298,7.850655,-3.144122,-0.0009345956,-0.0009832139,0.009979647,0.007588402
832.5499,7.850639,-3.14414,-0.0007931131,-0.0008752013,0.01002685,0.007641331
832.5699,7.850626,-3.144155,-0.0006482973,-0.000764439,0.01006548,0.007687107
832.5899,7.850616,-3.144168,-0.0005043169,-0.0006550771,0.01009552,0.007726446
832.6099,7.850609,-3.144179,-0.0003613023,-0.0005445126,0.01011698,0.007759348
832.6299,7.850605,-3.144188,-0.0002153225,-0.0004335088,0.01012985,0.007785097
832.65,7.850604,-3.144194,-7.05465E-05,-0.0003228447,0.01013414,0.007804409
832.67,7.850605,-3.144198,7.424728E-05,-0.0002105865,0.01012985,0.007817283
832.69,7.850609,-3.1442,0.0002189383,-9.884954E-05,0.01011698,0.007823005
832.71,7.850616,-3.1442,0.0003634039,1.293615E-05,0.01009552,0.00782229
832.73,7.850626,-3.144198,0.0005075217,0.0001246796,0.01006548,0.007815138
832.7501,7.85064,-3.144193,0.0006525206,0.0002362889,0.01002542,0.007800832
832.7701,7.850656,-3.144186,0.0007928547,0.0003476619,0.009978216,0.00778009
832.7901,7.850674,-3.144177,0.0009365196,0.0004587067,0.009922426,0.007752195
832.8101,7.850696,-3.144165,0.001078003,0.0005693211,0.009858054,0.007717863
832.8301,7.85072,-3.144152,0.001218523,0.0006787378,0.009785098,0.007677093
832.8502,7.850747,-3.144136,0.001357962,0.0007888904,0.00970356,0.007629887
832.8702,7.850777,-3.144118,0.001496195,0.0008976642,0.009613438,0.007576243
832.8902,7.85081,-3.144098,0.001633102,0.001005639,0.009514732,0.007516162
832.9102,7.850845,-3.144076,0.001767208,0.001112726,0.009408875,0.007449644
832.9302,7.850883,-3.144051,0.001902462,0.001219506,0.009294435,0.007375972
832.9503,7.850924,-3.144025,0.002034697,0.001323179,0.009172843,0.007296579
832.9703,7.850967,-3.143996,0.002165155,0.00142771,0.009042667,0.007210749
832.9903,7.851013,-3.143966,0.002293716,0.001529637,0.008905338,0.007119196
833.0103,7.851062,-3.143933,0.002420279,0.001631576,0.008759426,0.007021206
833.0303,7.851113,-3.143898,0.00254472,0.001731414,0.008606362,0.006917494
833.0504,7.851166,-3.143862,0.002665588,0.001830415,0.008446146,0.006807345
833.0704,7.851222,-3.143823,0.002786832,0.001925789,0.008278776,0.00669219
833.0904,7.85128,-3.143783,0.002904304,0.002022189,0.008104254,0.006570596
833.1104,7.851341,-3.143741,0.003019247,0.002114127,0.00792258,0.006443996
833.1304,7.851403,-3.143697,0.00313021,0.002206252,0.007735184,0.006311675
833.1505,7.851468,-3.143651,0.003241164,0.002295789,0.007540635,0.00617363
833.1705,7.851535,-3.143603,0.003347961,0.002383326,0.007340364,0.00603058
833.1905,7.851604,-3.143553,0.003453216,0.002468795,0.007132941,0.005882522
833.2105,7.851675,-3.143502,0.003552777,0.002552124,0.006919796,0.005729457
833.2305,7.851748,-3.14345,0.00364926,0.002633243,0.006700927,0.005571386
833.2505,7.851823,-3.143395,0.003745289,0.00271208,0.006476338,0.005408308
833.2706,7.8519,-3.14334,0.003836737,0.002787889,0.006246026,0.005240938
833.2906,7.851978,-3.143282,0.003924867,0.002862635,0.006009992,0.005069277
833.3106,7.852058,-3.143224,0.004009599,0.002934235,0.005769666,0.004893325
833.3306,7.85214,-3.143164,0.004090873,0.003003299,0.005523619,0.00471308
833.3506,7.852224,-3.143102,0.004167257,0.003069768,0.00527328,0.004528545
833.3707,7.852309,-3.143039,0.004242743,0.003132907,0.005018649,0.004340433
833.3907,7.852395,-3.142976,0.004313223,0.003194689,0.004759727,0.004148744
833.4107,7.852483,-3.14291,0.004379983,0.003253043,0.004496513,0.00395348
833.4307,7.852571,-3.142844,0.00444161,0.003308589,0.004230438,0.003754639
833.4507,7.852662,-3.142777,0.004503471,0.003360603,0.003960072,0.003552937
833.4708,7.852753,-3.142709,0.004557406,0.00341107,0.003686844,0.003348374
833.4908,7.852845,-3.14264,0.004608766,0.003457927,0.003410756,0.00314095
833.5108,7.852938,-3.14257,0.004656169,0.003501807,0.003131806,0.002930665
833.5308,7.853032,-3.142499,0.004699572,0.003542669,0.002849996,0.002718234
833.5508,7.853127,-3.142427,0.004738938,0.003580486,0.002565324,0.002503657
833.5709,7.853222,-3.142355,0.004774226,0.003615226,0.002279222,0.002286935
833.5909,7.853318,-3.142282,0.004805416,0.00364686,0.001990258,0.002068067
833.6109,7.853415,-3.142209,0.00483247,0.003675358,0.001699865,0.001847768
833.6309,7.853512,-3.142135,0.004855367,0.003700701,0.001408041,0.001626038
833.6509,7.85361,-3.14206,0.004872737,0.003723545,0.001116216,0.001402163
833.671,7.853707,-3.141985,0.004888632,0.003741158,0.0008229613,0.001177573
833.691,7.853806,-3.14191,0.00490034,0.003757581,0.000528276,0.0009522677
833.711,7.853903,-3.141835,0.00490378,0.003770108,0.0002350211,0.0007262468
833.731,7.854002,-3.141759,0.004908428,0.003779402,-5.966427E-05,0.0004995108
833.751,7.8541,-3.141683,0.004904821,0.003785454,-0.0003543496,0.0002720594
833.7711,7.854198,-3.141608,0.004896997,0.003788255,-0.0006476045,4.460812E-05
833.7911,7.854295,-3.141532,0.00488904,0.003787806,-0.0009408593,-0.0001828432
833.8111,7.854393,-3.141456,0.00487285,0.003784108,-0.001232684,-0.0004095793
833.8311,7.85449,-3.141381,0.00485384,0.003777171,-0.001524508,-0.0006363153
833.8511,7.854587,-3.141305,0.004830669,0.003766998,-0.001814902,-0.0008623361
833.8712,7.854682,-3.14123,0.004802004,0.003753598,-0.002102435,-0.001087642
833.8912,7.854778,-3.141155,0.004773291,0.003736985,-0.002388537,-0.001311517
833.9112,7.854873,-3.141081,0.004736453,0.003717177,-0.002673208,-0.001534677
833.9312,7.854967,-3.141007,0.004696904,0.003694187,-0.002955019,-0.001756406
833.9512,7.85506,-3.140934,0.004653343,0.003668037,-0.003233969,-0.001976704
833.9713,7.855152,-3.140861,0.004605808,0.003638747,-0.003510057,-0.002194857
833.9913,7.855243,-3.140789,0.004554344,0.003606349,-0.003783285,-0.00241158
834.0113,7.855333,-3.140718,0.004498992,0.003570189,-0.004053651,-0.002625441
834.0313,7.855422,-3.140647,0.004439793,0.003533009,-0.004319726,-0.002837872
834.0513,7.855509,-3.140577,0.004376809,0.003490783,-0.00458294,-0.003047442
834.0714,7.855596,-3.140508,0.004310085,0.003445572,-0.004841862,-0.003254151
834.0914,7.85568,-3.14044,0.004239681,0.003398771,-0.005096492,-0.003457998
834.1114,7.855763,-3.140373,0.004164309,0.003348399,-0.005345401,-0.003658985
834.1314,7.855845,-3.140307,0.004089454,0.003295169,-0.005591449,-0.003856396
834.1514,7.855926,-3.140242,0.00400706,0.003239811,-0.005831774,-0.004050945
834.1714,7.856004,-3.140179,0.003922601,0.003180339,-0.006067809,-0.004241918
834.1915,7.856081,-3.140116,0.003833445,0.00311883,-0.00629812,-0.004429315
834.2115,7.856156,-3.140055,0.003743724,0.003053987,-0.00652271,-0.00461242
834.2315,7.856229,-3.139995,0.003649476,0.002987897,-0.006741578,-0.004791949
834.2515,7.8563,-3.139937,0.003552126,0.002918588,-0.006954724,-0.004967187
834.2715,7.856369,-3.13988,0.003451759,0.002846794,-0.007162147,-0.005138133
834.2916,7.856436,-3.139824,0.003348458,0.00277258,-0.007362418,-0.005304787
834.3116,7.856501,-3.139771,0.003242327,0.002695331,-0.007556967,-0.005466434
834.3316,7.856563,-3.139718,0.003133447,0.002617144,-0.007744363,-0.00562379
834.3516,7.856624,-3.139667,0.003023273,0.002536061,-0.007926038,-0.005776139
834.3716,7.856682,-3.139618,0.002907837,0.002452146,-0.00810056,-0.005922766
834.3917,7.856738,-3.139571,0.002791286,0.002368187,-0.008267929,-0.006065102
834.4117,7.856791,-3.139525,0.002672381,0.002280196,-0.008428145,-0.006201716
834.4317,7.856842,-3.139482,0.002551221,0.002190951,-0.00858121,-0.006333323
834.4517,7.856891,-3.13944,0.00242791,0.002099853,-0.008727121,-0.006459207
834.4717,7.856937,-3.1394,0.00230255,0.002006983,-0.00886588,-0.00657937
834.4918,7.85698,-3.139361,0.002175245,0.001913099,-0.008996055,-0.006694526
834.5118,7.857021,-3.139325,0.002046116,0.001815572,-0.009119079,-0.006803244
834.5318,7.857059,-3.139291,0.001915268,0.001718542,-0.009233519,-0.006906241
834.5518,7.857095,-3.139258,0.001782823,0.001620073,-0.009340808,-0.007003515
834.5718,7.857128,-3.139228,0.001648883,0.001518892,-0.009439512,-0.007094353
834.5919,7.857158,-3.139199,0.001513571,0.001417115,-0.009529634,-0.007179468
834.6119,7.857186,-3.139173,0.001378363,0.001314154,-0.009612603,-0.007258146
834.6319,7.857211,-3.139149,0.001239309,0.001210772,-0.00968699,-0.007331102
834.6519,7.857233,-3.139127,0.001100579,0.001104354,-0.009752793,-0.007396905
834.6719,7.857252,-3.139107,0.0009609505,0.0009997245,-0.009810014,-0.007456987
834.692,7.857268,-3.139089,0.0008218964,0.0008922459,-0.009860081,-0.00751063
834.712,7.857282,-3.139073,0.0006781157,0.0007847017,-0.009900135,-0.007557837
834.732,7.857293,-3.13906,0.0005392017,0.0006765178,-0.009933037,-0.007598607
834.752,7.857301,-3.139048,0.0003958139,0.0005677806,-0.009957355,-0.007632939
834.772,7.857306,-3.139039,0.0002521118,0.0004579083,-0.00997166,-0.007660119
834.7921,7.857308,-3.139032,0.0001123008,0.000349707,-0.009978812,-0.007681577
834.8121,7.857307,-3.139027,-3.297038E-05,0.0002385289,-0.009975951,-0.007695881
834.8321,7.857304,-3.139025,-0.0001727632,0.0001292027,-0.009965938,-0.007703749
834.8521,7.857297,-3.139024,-0.000316417,1.912151E-05,-0.009947342,-0.007705179
834.8721,7.857288,-3.139026,-0.00045842,-9.094903E-05,-0.009920162,-0.007699457
834.8922,7.857276,-3.13903,-0.0005999921,-0.0002009064,-0.009884399,-0.007687298
834.9122,7.857262,-3.139036,-0.0007423646,-0.0003106593,-0.009840054,-0.007668702
834.9322,7.857244,-3.139045,-0.0008813629,-0.000419438,-0.009787126,-0.007643668
834.9522,7.857224,-3.139055,-0.001020912,-0.0005291785,-0.009725614,-0.007612197
834.9722,7.8572,-3.139068,-0.001159544,-0.0006384411,-0.009655518,-0.007573573
834.9922,7.857174,-3.139083,-0.001295784,-0.0007450934,-0.009578271,-0.007529227
835.0123,7.857146,-3.1391,-0.001433581,-0.0008531059,-0.009492441,-0.007477729
835.0323,7.857114,-3.139119,-0.001568767,-0.0009596794,-0.009398028,-0.007419793
835.0523,7.85708,-3.139141,-0.001702565,-0.001065394,-0.009296462,-0.007356136
835.0723,7.857044,-3.139164,-0.001834872,-0.001170169,-0.009186313,-0.007286041
835.0923,7.857005,-3.139189,-0.001965569,-0.001273913,-0.009069012,-0.007209509
835.1124,7.856963,-3.139217,-0.002095905,-0.001376535,-0.008943127,-0.007127254
835.1324,7.856918,-3.139246,-0.002221705,-0.001477951,-0.008810091,-0.007038563
835.1524,7.856872,-3.139278,-0.002346916,-0.001578073,-0.008669901,-0.00694415
835.1724,7.856822,-3.139312,-0.002470091,-0.001676817,-0.008521128,-0.006843299
835.1924,7.85677,-3.139347,-0.002591105,-0.001774092,-0.008365203,-0.006736726
835.2125,7.856716,-3.139385,-0.002709858,-0.001869818,-0.008202125,-0.006624431
835.2325,7.856659,-3.139424,-0.002824896,-0.001963235,-0.008033326,-0.006507129
835.2525,7.856601,-3.139465,-0.00294019,-0.002056978,-0.007857373,-0.006383391
835.2725,7.85654,-3.139508,-0.003052943,-0.002146227,-0.007674268,-0.006254645
835.2925,7.856476,-3.139553,-0.003160347,-0.002235633,-0.007484011,-0.006120177
835.3126,7.856411,-3.139599,-0.003264997,-0.002322421,-0.007288031,-0.005980702
835.3326,7.856344,-3.139647,-0.003369519,-0.002406516,-0.00708633,-0.005836221
835.3526,7.856274,-3.139697,-0.003469785,-0.002489872,-0.006877476,-0.005686732
835.3726,7.856203,-3.139749,-0.003567037,-0.002570397,-0.0066629,-0.005532238
835.3926,7.85613,-3.139802,-0.003659845,-0.002648014,-0.006444032,-0.005373451
835.4127,7.856054,-3.139856,-0.003753551,-0.002724692,-0.006218011,-0.005209658
835.4327,7.855978,-3.139912,-0.003838605,-0.002798334,-0.0059877,-0.005041573
835.4527,7.855899,-3.139969,-0.003924388,-0.002868878,-0.005751666,-0.004869912
835.4727,7.855819,-3.140028,-0.004005431,-0.002938976,-0.005511341,-0.004693244
835.4927,7.855737,-3.140088,-0.004083016,-0.003003831,-0.005266723,-0.004513
835.5128,7.855654,-3.14015,-0.004157085,-0.003068114,-0.005017815,-0.004329179
835.5328,7.85557,-3.140212,-0.004227577,-0.003129082,-0.004764615,-0.004141067
835.5528,7.855484,-3.140276,-0.004294433,-0.003187344,-0.004507123,-0.003950094
835.5728,7.855397,-3.140341,-0.004358942,-0.003242862,-0.004245339,-0.003755545
835.5928,7.855309,-3.140407,-0.004416994,-0.003295584,-0.003980695,-0.003558134
835.6129,7.855219,-3.140474,-0.004472596,-0.003346148,-0.003711759,-0.003357147
835.6329,7.855129,-3.140542,-0.00452299,-0.003392475,-0.003441392,-0.003153299
835.6529,7.855037,-3.14061,-0.004573559,-0.003435876,-0.003166735,-0.002947306
835.6729,7.854945,-3.14068,-0.004616145,-0.003477672,-0.002889215,-0.002738452
835.6929,7.854852,-3.14075,-0.004656097,-0.003515799,-0.002610266,-0.002527451
835.713,7.854758,-3.140821,-0.004692056,-0.003550901,-0.002328455,-0.002314305
835.733,7.854663,-3.140893,-0.004723978,-0.003582271,-0.002045214,-0.002099728
835.753,7.854568,-3.140965,-0.004751846,-0.003612593,-0.001760542,-0.001883006
835.773,7.854473,-3.141038,-0.004775639,-0.003637788,-0.00147444,-0.001664853
835.793,7.854377,-3.141111,-0.004795338,-0.003660531,-0.001186907,-0.00144527
835.813,7.854281,-3.141185,-0.004810925,-0.003680132,-0.000897944,-0.001224256
835.8331,7.854185,-3.141258,-0.004822378,-0.003696569,-0.0006089807,-0.001002526
835.8531,7.854088,-3.141333,-0.004829701,-0.003709835,-0.0003185868,-0.0007800817
835.8731,7.853991,-3.141407,-0.004832873,-0.003719919,-2.819302E-05,-0.0005569219
835.8931,7.853894,-3.141482,-0.004831896,-0.003726813,0.0002622008,-0.0003330469
835.9131,7.853798,-3.141556,-0.004825419,-0.003730506,0.0005511642,-0.0001091719
835.9332,7.853702,-3.141631,-0.004818867,-0.003731,0.0008401274,0.0001147032
835.9532,7.853606,-3.141706,-0.004804143,-0.003728295,0.00112766,0.0003385782
835.9732,7.85351,-3.14178,-0.004786659,-0.003722393,0.001415193,0.000561738
835.9932,7.853415,-3.141854,-0.004765076,-0.003713305,0.001701295,0.0007841826
836.0132,7.85332,-3.141928,-0.004739411,-0.003701717,0.001985967,0.001006627
836.0333,7.853225,-3.142002,-0.004709686,-0.003684929,0.002269208,0.001227641
836.0533,7.853132,-3.142075,-0.004674572,-0.003667011,0.002549588,0.00144794
836.0733,7.853039,-3.142148,-0.004638163,-0.00364528,0.002828538,0.001666808
836.0933,7.852947,-3.14222,-0.004596433,-0.003619751,0.003104627,0.001883531
836.1133,7.852856,-3.142292,-0.004550768,-0.003593158,0.003377854,0.002099538
836.1334,7.852766,-3.142364,-0.004501213,-0.003561465,0.003648221,0.002313399
836.1534,7.852677,-3.142434,-0.004446458,-0.003526721,0.003914295,0.002525115
836.1734,7.852589,-3.142504,-0.004391969,-0.003490314,0.004177509,0.002734685
836.1934,7.852502,-3.142573,-0.00432969,-0.003450251,0.004437862,0.002941394
